matchStatus,confidence,lineNumber,sourceStationCode,routeStopNameKo,selectedStationNumber,selectedStationNameKo,selectedStationCandidateId,candidateStationMatches,diagnostics,stopCandidateId
"name-based","medium","S1121","211-2","신답","2112","신답","candidate:kric:urban-rail-station:S1121:2112:row-662","candidate:kric:urban-rail-station:S1121:2112:row-662","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1121:2"
"name-based","medium","S1121","211-3","용두(동대문구청)","2113","용두(동대문구청)","candidate:kric:urban-rail-station:S1121:2113:row-809","candidate:kric:urban-rail-station:S1121:2113:row-809","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1121:3"
"name-based","medium","S1121","211-4","신설동","2114","신설동","candidate:kric:urban-rail-station:S1121:2114:row-679","candidate:kric:urban-rail-station:S1121:2114:row-679","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1121:4"
"name-based","medium","S1122","234-1","도림천","2341","도림천","candidate:kric:urban-rail-station:S1122:2341:row-281","candidate:kric:urban-rail-station:S1122:2341:row-281","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1122:1"
"name-based","medium","S1122","234-2","양천구청","2342","양천구청","candidate:kric:urban-rail-station:S1122:2342:row-740","candidate:kric:urban-rail-station:S1122:2342:row-740","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1122:2"
"name-based","medium","S1122","234-3","신정네거리","2343","신정네거리","candidate:kric:urban-rail-station:S1122:2343:row-687","candidate:kric:urban-rail-station:S1122:2343:row-687","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1122:3"
"missing","none","S1122","234-4","까치산","","","","","no-station-candidate-match","candidate:kric:urban-rail-route-stop:S1122:4"
"exact","high","S1109","4101","개화","4101","개화","candidate:kric:urban-rail-station:S1109:4101:row-45","candidate:kric:urban-rail-station:S1109:4101:row-45","","candidate:kric:urban-rail-route-stop:S1109:1"
"exact","high","S1109","4102","김포공항","4102","김포공항","candidate:kric:urban-rail-station:S1109:4102:row-174","candidate:kric:urban-rail-station:S1109:4102:row-174","","candidate:kric:urban-rail-route-stop:S1109:2"
"exact","high","S1109","4103","공항시장","4103","공항시장","candidate:kric:urban-rail-station:S1109:4103:row-99","candidate:kric:urban-rail-station:S1109:4103:row-99","","candidate:kric:urban-rail-route-stop:S1109:3"
"exact","high","S1109","4104","신방화","4104","신방화","candidate:kric:urban-rail-station:S1109:4104:row-675","candidate:kric:urban-rail-station:S1109:4104:row-675","","candidate:kric:urban-rail-route-stop:S1109:4"
"exact","high","S1109","4105","마곡나루(서울식물원)","4105","마곡나루(서울식물원)","candidate:kric:urban-rail-station:S1109:4105:row-342","candidate:kric:urban-rail-station:S1109:4105:row-342","","candidate:kric:urban-rail-route-stop:S1109:5"
"exact","high","S1109","4106","양천향교","4106","양천향교","candidate:kric:urban-rail-station:S1109:4106:row-741","candidate:kric:urban-rail-station:S1109:4106:row-741","","candidate:kric:urban-rail-route-stop:S1109:6"
"exact","high","S1109","4107","가양","4107","가양","candidate:kric:urban-rail-station:S1109:4107:row-10","candidate:kric:urban-rail-station:S1109:4107:row-10","","candidate:kric:urban-rail-route-stop:S1109:7"
"exact","high","S1109","4108","증미","4108","증미","candidate:kric:urban-rail-station:S1109:4108:row-958","candidate:kric:urban-rail-station:S1109:4108:row-958","","candidate:kric:urban-rail-route-stop:S1109:8"
"exact","high","S1109","4109","등촌","4109","등촌","candidate:kric:urban-rail-station:S1109:4109:row-336","candidate:kric:urban-rail-station:S1109:4109:row-336","","candidate:kric:urban-rail-route-stop:S1109:9"
"exact","high","S1109","4110","염창","4110","염창","candidate:kric:urban-rail-station:S1109:4110:row-766","candidate:kric:urban-rail-station:S1109:4110:row-766","","candidate:kric:urban-rail-route-stop:S1109:10"
"exact","high","S1109","4111","신목동","4111","신목동","candidate:kric:urban-rail-station:S1109:4111:row-673","candidate:kric:urban-rail-station:S1109:4111:row-673","","candidate:kric:urban-rail-route-stop:S1109:11"
"exact","high","S1109","4112","선유도","4112","선유도","candidate:kric:urban-rail-station:S1109:4112:row-578","candidate:kric:urban-rail-station:S1109:4112:row-578","","candidate:kric:urban-rail-route-stop:S1109:12"
"exact","high","S1109","4113","당산","4113","당산","candidate:kric:urban-rail-station:S1109:4113:row-238","candidate:kric:urban-rail-station:S1109:4113:row-238","","candidate:kric:urban-rail-route-stop:S1109:13"
"exact","high","S1109","4114","국회의사당","4114","국회의사당","candidate:kric:urban-rail-station:S1109:4114:row-145","candidate:kric:urban-rail-station:S1109:4114:row-145","","candidate:kric:urban-rail-route-stop:S1109:14"
"exact","high","S1109","4115","여의도","4115","여의도","candidate:kric:urban-rail-station:S1109:4115:row-753","candidate:kric:urban-rail-station:S1109:4115:row-753","","candidate:kric:urban-rail-route-stop:S1109:15"
"exact","high","S1109","4116","샛강","4116","샛강","candidate:kric:urban-rail-station:S1109:4116:row-533","candidate:kric:urban-rail-station:S1109:4116:row-533","","candidate:kric:urban-rail-route-stop:S1109:16"
"exact","high","S1109","4117","노량진","4117","노량진","candidate:kric:urban-rail-station:S1109:4117:row-208","candidate:kric:urban-rail-station:S1109:4117:row-208","","candidate:kric:urban-rail-route-stop:S1109:17"
"exact","high","S1109","4118","노들","4118","노들","candidate:kric:urban-rail-station:S1109:4118:row-206","candidate:kric:urban-rail-station:S1109:4118:row-206","","candidate:kric:urban-rail-route-stop:S1109:18"
"exact","high","S1109","4119","흑석(중앙대입구)","4119","흑석(중앙대입구)","candidate:kric:urban-rail-station:S1109:4119:row-1099","candidate:kric:urban-rail-station:S1109:4119:row-1099","","candidate:kric:urban-rail-route-stop:S1109:19"
"exact","high","S1109","4120","동작(현충원)","4120","동작(현충원)","candidate:kric:urban-rail-station:S1109:4120:row-324","candidate:kric:urban-rail-station:S1109:4120:row-324","","candidate:kric:urban-rail-route-stop:S1109:20"
"exact","high","S1109","4121","구반포","4121","구반포","candidate:kric:urban-rail-station:S1109:4121:row-132","candidate:kric:urban-rail-station:S1109:4121:row-132","","candidate:kric:urban-rail-route-stop:S1109:21"
"exact","high","S1109","4122","신반포","4122","신반포","candidate:kric:urban-rail-station:S1109:4122:row-674","candidate:kric:urban-rail-station:S1109:4122:row-674","","candidate:kric:urban-rail-route-stop:S1109:22"
"exact","high","S1109","4123","고속터미널","4123","고속터미널","candidate:kric:urban-rail-station:S1109:4123:row-81","candidate:kric:urban-rail-station:S1109:4123:row-81","","candidate:kric:urban-rail-route-stop:S1109:23"
"exact","high","S1109","4124","사평","4124","사평","candidate:kric:urban-rail-station:S1109:4124:row-499","candidate:kric:urban-rail-station:S1109:4124:row-499","","candidate:kric:urban-rail-route-stop:S1109:24"
"exact","high","S1109","4125","신논현","4125","신논현","candidate:kric:urban-rail-station:S1109:4125:row-660","candidate:kric:urban-rail-station:S1109:4125:row-660","","candidate:kric:urban-rail-route-stop:S1109:25"
"exact","high","S1109","4126","언주","4126","언주","candidate:kric:urban-rail-station:S1109:4126:row-750","candidate:kric:urban-rail-station:S1109:4126:row-750","","candidate:kric:urban-rail-route-stop:S1109:26"
"exact","high","S1109","4127","선정릉","4127","선정릉","candidate:kric:urban-rail-station:S1109:4127:row-579","candidate:kric:urban-rail-station:S1109:4127:row-579","","candidate:kric:urban-rail-route-stop:S1109:27"
"exact","high","S1109","4128","삼성중앙","4128","삼성중앙","candidate:kric:urban-rail-station:S1109:4128:row-510","candidate:kric:urban-rail-station:S1109:4128:row-510","","candidate:kric:urban-rail-route-stop:S1109:28"
"exact","high","S1109","4129","봉은사","4129","봉은사","candidate:kric:urban-rail-station:S1109:4129:row-454","candidate:kric:urban-rail-station:S1109:4129:row-454","","candidate:kric:urban-rail-route-stop:S1109:29"
"exact","high","S1109","4130","종합운동장","4130","종합운동장","candidate:kric:urban-rail-station:S1109:4130:row-933","candidate:kric:urban-rail-station:S1109:4130:row-933","","candidate:kric:urban-rail-route-stop:S1109:30"
"exact","high","S1109","4131","삼전","4131","삼전","candidate:kric:urban-rail-station:S1109:4131:row-514","candidate:kric:urban-rail-station:S1109:4131:row-514","","candidate:kric:urban-rail-route-stop:S1109:31"
"exact","high","S1109","4132","석촌고분","4132","석촌고분","candidate:kric:urban-rail-station:S1109:4132:row-573","candidate:kric:urban-rail-station:S1109:4132:row-573","","candidate:kric:urban-rail-route-stop:S1109:32"
"exact","high","S1109","4133","석촌","4133","석촌","candidate:kric:urban-rail-station:S1109:4133:row-572","candidate:kric:urban-rail-station:S1109:4133:row-572","","candidate:kric:urban-rail-route-stop:S1109:33"
"exact","high","S1109","4134","송파나루","4134","송파나루","candidate:kric:urban-rail-station:S1109:4134:row-614","candidate:kric:urban-rail-station:S1109:4134:row-614","","candidate:kric:urban-rail-route-stop:S1109:34"
"exact","high","S1109","4135","한성백제","4135","한성백제","candidate:kric:urban-rail-station:S1109:4135:row-1063","candidate:kric:urban-rail-station:S1109:4135:row-1063","","candidate:kric:urban-rail-route-stop:S1109:35"
"exact","medium","S1109","4136","올림픽공원","4136","올림픽공원(한국체대)","candidate:kric:urban-rail-station:S1109:4136:row-798","candidate:kric:urban-rail-station:S1109:4136:row-798","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S1109:36"
"exact","high","S1109","4137","둔촌오륜","4137","둔촌오륜","candidate:kric:urban-rail-station:S1109:4137:row-334","candidate:kric:urban-rail-station:S1109:4137:row-334","","candidate:kric:urban-rail-route-stop:S1109:37"
"exact","high","S1109","4138","중앙보훈병원","4138","중앙보훈병원","candidate:kric:urban-rail-station:S1109:4138:row-956","candidate:kric:urban-rail-station:S1109:4138:row-956","","candidate:kric:urban-rail-route-stop:S1109:38"
"exact","high","L41E1","Y110","기흥(백남준아트센터)","Y110","기흥(백남준아트센터)","candidate:kric:urban-rail-station:L41E1:Y110:row-166","candidate:kric:urban-rail-station:L41E1:Y110:row-166","","candidate:kric:urban-rail-route-stop:L41E1:1"
"exact","high","L41E1","Y111","강남대","Y111","강남대","candidate:kric:urban-rail-station:L41E1:Y111:row-31","candidate:kric:urban-rail-station:L41E1:Y111:row-31","","candidate:kric:urban-rail-route-stop:L41E1:2"
"exact","high","L41E1","Y112","지석","Y112","지석","candidate:kric:urban-rail-station:L41E1:Y112:row-964","candidate:kric:urban-rail-station:L41E1:Y112:row-964","","candidate:kric:urban-rail-route-stop:L41E1:3"
"exact","high","L41E1","Y113","어정","Y113","어정","candidate:kric:urban-rail-station:L41E1:Y113:row-748","candidate:kric:urban-rail-station:L41E1:Y113:row-748","","candidate:kric:urban-rail-route-stop:L41E1:4"
"exact","medium","L41E1","Y114","동백","Y114","동백(용인세브란스)","candidate:kric:urban-rail-station:L41E1:Y114:row-316","candidate:kric:urban-rail-station:L41E1:Y114:row-316","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:L41E1:5"
"exact","high","L41E1","Y115","초당","Y115","초당","candidate:kric:urban-rail-station:L41E1:Y115:row-998","candidate:kric:urban-rail-station:L41E1:Y115:row-998","","candidate:kric:urban-rail-route-stop:L41E1:6"
"exact","high","L41E1","Y116","삼가","Y116","삼가","candidate:kric:urban-rail-station:L41E1:Y116:row-504","candidate:kric:urban-rail-station:L41E1:Y116:row-504","","candidate:kric:urban-rail-route-stop:L41E1:7"
"exact","high","L41E1","Y117","시청·용인대","Y117","시청·용인대","candidate:kric:urban-rail-station:L41E1:Y117:row-648","candidate:kric:urban-rail-station:L41E1:Y117:row-648","","candidate:kric:urban-rail-route-stop:L41E1:8"
"exact","high","L41E1","Y118","명지대","Y118","명지대","candidate:kric:urban-rail-station:L41E1:Y118:row-377","candidate:kric:urban-rail-station:L41E1:Y118:row-377","","candidate:kric:urban-rail-route-stop:L41E1:9"
"exact","high","L41E1","Y119","김량장","Y119","김량장","candidate:kric:urban-rail-station:L41E1:Y119:row-171","candidate:kric:urban-rail-station:L41E1:Y119:row-171","","candidate:kric:urban-rail-route-stop:L41E1:10"
"exact","high","L41E1","Y120","용인중앙시장(용인예술과학대)","Y120","용인중앙시장(용인예술과학대)","candidate:kric:urban-rail-station:L41E1:Y120:row-817","candidate:kric:urban-rail-station:L41E1:Y120:row-817","","candidate:kric:urban-rail-route-stop:L41E1:11"
"exact","high","L41E1","Y121","고진","Y121","고진","candidate:kric:urban-rail-station:L41E1:Y121:row-84","candidate:kric:urban-rail-station:L41E1:Y121:row-84","","candidate:kric:urban-rail-route-stop:L41E1:12"
"exact","high","L41E1","Y122","보평","Y122","보평","candidate:kric:urban-rail-station:L41E1:Y122:row-450","candidate:kric:urban-rail-station:L41E1:Y122:row-450","","candidate:kric:urban-rail-route-stop:L41E1:13"
"exact","high","L41E1","Y123","둔전","Y123","둔전","candidate:kric:urban-rail-station:L41E1:Y123:row-332","candidate:kric:urban-rail-station:L41E1:Y123:row-332","","candidate:kric:urban-rail-route-stop:L41E1:14"
"exact","high","L41E1","Y124","전대·에버랜드","Y124","전대·에버랜드","candidate:kric:urban-rail-station:L41E1:Y124:row-913","candidate:kric:urban-rail-station:L41E1:Y124:row-913","","candidate:kric:urban-rail-route-stop:L41E1:15"
"exact","high","L11UI","S110","북한산우이","S110","북한산우이","candidate:kric:urban-rail-station:L11UI:S110:row-483","candidate:kric:urban-rail-station:L11UI:S110:row-483","","candidate:kric:urban-rail-route-stop:L11UI:1"
"exact","high","L11UI","S111","솔밭공원","S111","솔밭공원","candidate:kric:urban-rail-station:L11UI:S111:row-603","candidate:kric:urban-rail-station:L11UI:S111:row-603","","candidate:kric:urban-rail-route-stop:L11UI:2"
"exact","high","L11UI","S112","4.19민주묘지","S112","4.19민주묘지","candidate:kric:urban-rail-station:L11UI:S112:row-2","candidate:kric:urban-rail-station:L11UI:S112:row-2","","candidate:kric:urban-rail-route-stop:L11UI:3"
